"task_name","behavior_data","start_time","user_id","user_name","session_id","task_type","status","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":20,""tab_switch_count"":9,""last_switch_time"":""2026-05-25T05:01:46.950Z"",""window_minimized_seconds"":1227,""screen_hidden_events"":9,""idle_time_seconds"":200,""active_seconds"":440,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-25T04:40:06.334Z"",""last_activity"":""2026-05-25T05:02:17.714Z""}","2026-05-25T04:34:44.849Z","69eb55ccb14d7094c35bff5b","Krishan Murari Sharma","session_1779683684849_kbh27ayyv","Data Entry","LIVE","6a13d166fdea12cd9981bbfe","2026-05-25T04:34:46.264000","2026-05-25T05:02:18.606000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":1,""last_switch_time"":""2026-05-24T04:21:36.709Z"",""window_minimized_seconds"":0,""screen_hidden_events"":1,""idle_time_seconds"":30,""active_seconds"":58,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-24T04:21:37.085Z""}","2026-05-24T04:20:08.769Z","69cdfdfd495b883b07a9863b","Mahendra Gurjar","session_1779596408769_qh1cjmjan","Form Filling","LIVE","6a127c78a4390267490a935c","2026-05-24T04:20:08.990000","2026-05-24T04:21:37.280000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":145,""tab_switch_count"":14,""last_switch_time"":""2026-05-23T14:14:55.219Z"",""window_minimized_seconds"":752,""screen_hidden_events"":13,""idle_time_seconds"":340,""active_seconds"":4238,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-23T14:10:16.534Z"",""last_activity"":""2026-05-23T14:15:33.093Z"",""task_content"":null}","2026-05-23T12:51:30.743Z","69ce0523b2b59289683ba6dc","Manish Gocher","session_1779540690741_rguxjihzn","Data Entry","LIVE","6a11a2d38cfbd302054fba42","2026-05-23T12:51:31.908000","2026-05-23T14:15:33.680000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":52,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":2,""tab_switch_count"":2,""last_switch_time"":""2026-05-23T10:51:27.939Z"",""window_minimized_seconds"":4861,""screen_hidden_events"":2,""idle_time_seconds"":200,""active_seconds"":98,""wpm"":26,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-23T11:03:53.505Z""}","2026-05-23T09:41:48.947Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1779529308947_9z2pt4ra2","Form Filling","LIVE","6a11765dabd8656541c3f24a","2026-05-23T09:41:49.657000","2026-05-23T11:03:53.926000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":134,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-23T09:33:58.263Z""}","2026-05-23T09:31:41.823Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1779528701823_zo6osh3rm","Grammar Correction","LIVE","6a1173fedc4ad4d2f58e9337","2026-05-23T09:31:42.522000","2026-05-23T09:33:58.648000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":2,""last_switch_time"":""2026-05-23T03:55:59.437Z"",""window_minimized_seconds"":148,""screen_hidden_events"":2,""idle_time_seconds"":65,""active_seconds"":70,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-23T03:56:59.018Z""}","2026-05-23T03:53:14.301Z","69ce02e8abbdc54ed3345c77","Umesh Nagar","session_1779508394301_flzjvpf44","Grammar Correction","LIVE","6a1124ab11e4e6cf2f24e502","2026-05-23T03:53:15.316000","2026-05-23T03:56:59.621000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":30,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-22T11:18:20.502Z""}","2026-05-22T11:17:49.066Z","69e2138066d215f5ec605a62","DHEERAJ MEHRA","session_1779448669066_7n714j5lr","PDF to Word Typing","LIVE","6a103b5d15da313f06a57fb7","2026-05-22T11:17:49.740000","2026-05-22T11:18:20.831000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":59,""tab_switch_count"":17,""last_switch_time"":""2026-05-22T12:25:02.317Z"",""window_minimized_seconds"":4959,""screen_hidden_events"":17,""idle_time_seconds"":510,""active_seconds"":4642,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-22T12:25:10.452Z""}","2026-05-22T09:48:00.520Z","69ce02e8abbdc54ed3345c77","Umesh Nagar","session_1779443280520_tmy24wo5w","Grammar Correction","LIVE","6a102650f3e0bf39762788f1","2026-05-22T09:48:00.895000","2026-05-22T12:25:10.775000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":14,""tab_switch_count"":4,""last_switch_time"":""2026-05-22T09:43:10.850Z"",""window_minimized_seconds"":343,""screen_hidden_events"":4,""idle_time_seconds"":80,""active_seconds"":166,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-22T09:47:37.530Z""}","2026-05-22T09:40:13.603Z","69ce02e8abbdc54ed3345c77","Umesh Nagar","session_1779442813603_la7z2vcm9","Data Entry","LIVE","6a10247ed86c4dd598448790","2026-05-22T09:40:14.451000","2026-05-22T09:47:37.797000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":12,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-22T08:14:50.950Z""}","2026-05-22T08:14:38.221Z","69db4d20e0c48c21f2a0eb41","Prashant katare","session_1779437678221_9jfflt5j8","PDF to Word Typing","LIVE","6a10106fdf55b318a4fab65e","2026-05-22T08:14:39.058000","2026-05-22T08:14:51.739000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":324,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":66,""tab_switch_count"":2,""last_switch_time"":""2026-05-22T07:43:28.905Z"",""window_minimized_seconds"":16,""screen_hidden_events"":2,""idle_time_seconds"":0,""active_seconds"":712,""wpm"":7,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-22T07:49:00.887Z"",""last_activity"":""2026-05-22T07:50:58.532Z""}","2026-05-22T07:39:02.885Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1779435542885_gdsafd1s0","Data Entry","LIVE","6a10081716b6e21e925d9a2a","2026-05-22T07:39:03.418000","2026-05-22T07:50:59.102000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":16580,""total_pasted_chars"":138,""paste_event_count"":31,""last_paste_length"":138,""backspace_count"":919,""tab_switch_count"":2,""last_switch_time"":""2026-05-21T14:50:32.676Z"",""window_minimized_seconds"":41,""screen_hidden_events"":2,""idle_time_seconds"":3535,""active_seconds"":16730,""wpm"":15,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-21T14:50:08.844Z"",""last_activity"":""2026-05-21T14:51:38.391Z""}","2026-05-21T09:13:30.248Z","69de121de938868996f01133","Nitesh Aheer","session_1779354810248_1f5gn38sk","Form Filling","LIVE","6a0eccbe9447e97b556943e5","2026-05-21T09:13:34.319000","2026-05-21T14:51:38.581000","anonymous","anonymous","false"
"Data Entry","{}","2026-05-20T08:33:37.134Z","69ce047408544a65d7f37308","Piyush Chourisiya","tracker_69ce047408544a65d7f37308_1779266017134","","ACTIVE","6a0ea6539f4584c751dde7fd","2026-05-21T06:29:39.568000","2026-05-21T06:29:39.568000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":3194,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":159,""tab_switch_count"":2,""last_switch_time"":""2026-05-21T03:56:01.605Z"",""window_minimized_seconds"":52,""screen_hidden_events"":2,""idle_time_seconds"":25,""active_seconds"":2432,""wpm"":20,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-21T04:36:27.890Z""}","2026-05-21T03:55:29.664Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1779335729664_sogytnonz","Data Entry","LIVE","6a0e8234205261ca3769f4a0","2026-05-21T03:55:32.482000","2026-05-21T04:36:30.543000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":15543,""total_pasted_chars"":138,""paste_event_count"":1,""last_paste_length"":138,""backspace_count"":712,""tab_switch_count"":1,""last_switch_time"":""2026-05-20T12:33:48.909Z"",""window_minimized_seconds"":27,""screen_hidden_events"":1,""idle_time_seconds"":2165,""active_seconds"":14856,""wpm"":12,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-20T12:33:26.161Z"",""last_activity"":""2026-05-20T12:34:43.890Z""}","2026-05-20T07:51:09.024Z","69de121de938868996f01133","Nitesh Aheer","session_1779263469024_ogzs98is8","Data Entry","LIVE","6a0d67ed7c3e97f2c72d90bc","2026-05-20T07:51:09.795000","2026-05-20T12:34:44.082000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":13439,""total_pasted_chars"":138,""paste_event_count"":1,""last_paste_length"":138,""backspace_count"":538,""tab_switch_count"":1,""last_switch_time"":""2026-05-19T11:30:06.729Z"",""window_minimized_seconds"":64,""screen_hidden_events"":1,""idle_time_seconds"":800,""active_seconds"":13348,""wpm"":19,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-19T11:29:14.963Z"",""last_activity"":""2026-05-19T11:31:29.394Z""}","2026-05-19T07:35:39.514Z","69de121de938868996f01133","Nitesh Aheer","session_1779176139514_xu81sd2mz","Form Filling","LIVE","6a0c12d0fba962f2ce6c7035","2026-05-19T07:35:44.566000","2026-05-19T11:31:33.804000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":872,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":605,""active_seconds"":6050,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-18T16:12:48.564Z"",""last_activity"":""2026-05-18T16:13:31.665Z""}","2026-05-18T14:22:34.728Z","69eb222d620d9c8c1033741e","Daksh panchal","session_1779114154727_8xfj0hh9m","Form Filling","LIVE","6a0b20acea6cda98cc40cc78","2026-05-18T14:22:36.066000","2026-05-18T16:13:32.538000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":18,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-18T10:21:39.332Z""}","2026-05-18T10:21:19.694Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1779099679694_bk0jfmep1","Data Entry","LIVE","6a0ae85274961160102e2302","2026-05-18T10:22:10.750000","2026-05-18T10:22:29.890000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":3793,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":302,""tab_switch_count"":2,""last_switch_time"":""2026-05-16T15:11:55.572Z"",""window_minimized_seconds"":3107,""screen_hidden_events"":2,""idle_time_seconds"":315,""active_seconds"":3392,""wpm"":16,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-16T15:11:38.222Z"",""last_activity"":""2026-05-16T15:50:58.051Z""}","2026-05-16T13:59:46.151Z","69dde793aa4f6698371f73da","Vishakha mahawar","session_1778939986151_9e4p7w8jx","Form Filling","LIVE","6a087850238a97851e248437","2026-05-16T13:59:44.845000","2026-05-16T15:50:56.018000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":12436,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":482,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":1155,""active_seconds"":17162,""wpm"":11,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-16T13:18:27.706Z"",""last_activity"":""2026-05-16T13:19:43.569Z""}","2026-05-16T08:14:07.343Z","69d8d9fee96ddf658a297167","Prachi Verma","session_1778919247343_8cj34a1g5","Data Entry","LIVE","6a08274e7f47444fd1c023bc","2026-05-16T08:14:06.969000","2026-05-16T13:19:43.802000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":6,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-16T08:09:44.252Z""}","2026-05-16T08:09:36.749Z","69d8d9fee96ddf658a297167","Prachi Verma","session_1778918976749_q9d8hzh0n","Grammar Correction","LIVE","6a08264038536d9365048f71","2026-05-16T08:09:36.473000","2026-05-16T08:09:43.624000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":4098,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":235,""tab_switch_count"":3,""last_switch_time"":""2026-05-15T13:11:45.350Z"",""window_minimized_seconds"":3006,""screen_hidden_events"":2,""idle_time_seconds"":365,""active_seconds"":3414,""wpm"":21,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-15T13:15:03.011Z"",""task_content"":null}","2026-05-15T11:23:39.015Z","69dde793aa4f6698371f73da","Vishakha mahawar","session_1778844219014_suvpwl9jq","Data Entry","LIVE","6a07023b8ec517d7b91f47ba","2026-05-15T11:23:39.048000","2026-05-15T13:15:02.107000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":13029,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":891,""tab_switch_count"":1,""last_switch_time"":""2026-05-14T13:15:38.698Z"",""window_minimized_seconds"":0,""screen_hidden_events"":1,""idle_time_seconds"":2350,""active_seconds"":19912,""wpm"":4,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-14T13:53:39.258Z"",""last_activity"":""2026-05-14T13:53:52.190Z""}","2026-05-14T07:42:17.985Z","69d8d9fee96ddf658a297167","Prachi Verma","session_1778744537985_h1tcbh2z9","Data Entry","LIVE","6a057cd9e5cc29eece26feef","2026-05-14T07:42:17.382000","2026-05-14T13:53:51.605000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":12,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-14T07:39:14.495Z""}","2026-05-14T07:39:00.161Z","69d8d9fee96ddf658a297167","Prachi Verma","session_1778744340161_fu9oiid4o","Form Filling","LIVE","6a057c147872de1af128519f","2026-05-14T07:39:00.002000","2026-05-14T07:39:13.824000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":68,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-14T07:13:27.412Z""}","2026-05-14T07:12:16.513Z","69ce04fb1ae8004564d4a5a7","Manish suman","session_1778742736513_sadcw7bhs","PDF to Word Typing","LIVE","6a0575d145e1e5f7973cb2da","2026-05-14T07:12:17.237000","2026-05-14T07:13:27.729000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":306,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":61,""tab_switch_count"":4,""last_switch_time"":""2026-05-14T08:40:30.785Z"",""window_minimized_seconds"":56,""screen_hidden_events"":4,""idle_time_seconds"":0,""active_seconds"":692,""wpm"":6,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-14T08:39:14.610Z"",""last_activity"":""2026-05-14T08:42:18.145Z""}","2026-05-14T08:30:43.313Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1778747443313_cxum0g9rl","Data Entry","LIVE","6a0436bce25cbb17dd87e296","2026-05-13T08:30:52.723000","2026-05-13T08:42:26.977000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":12588,""total_pasted_chars"":138,""paste_event_count"":1,""last_paste_length"":138,""backspace_count"":575,""tab_switch_count"":2,""last_switch_time"":""2026-05-13T10:41:39.605Z"",""window_minimized_seconds"":371,""screen_hidden_events"":2,""idle_time_seconds"":1065,""active_seconds"":13454,""wpm"":17,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-13T10:41:02.952Z"",""last_activity"":""2026-05-13T10:43:30.682Z""}","2026-05-13T06:37:23.107Z","69de121de938868996f01133","Nitesh Aheer","session_1778654243107_nr31e55ml","Data Entry","LIVE","6a041c2967b226418e478a89","2026-05-13T06:37:29.770000","2026-05-13T10:43:32.607000","anonymous","anonymous","false"
