"task_name","duration_seconds","start_time","metadata","user_id","user_name","activity_type","preview_image_url","end_time","task_id","id","created_date","updated_date","created_by_id","created_by","is_sample"
"PDF to Word Typing","43","2026-05-27T11:04:57.054Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":36,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-27T11:05:40.072Z""}","69e618e0cd9ea118cc9f4bff","Abhishek Nayak","task_abandoned","","2026-05-27T11:05:40.072Z","PDF to Word Typing","6a16cfdbd570f62edaa65409","2026-05-27T11:04:59.095000","2026-05-27T11:05:41.695000","anonymous","anonymous","false"
"Data Entry","18206","2026-05-27T05:51:20.543Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":867,""tab_switch_count"":6,""last_switch_time"":""2026-05-27T10:54:27.033Z"",""window_minimized_seconds"":816,""screen_hidden_events"":6,""idle_time_seconds"":2880,""active_seconds"":14616,""wpm"":0,""last_save"":""2026-05-27T10:52:50.516Z"",""last_activity"":""2026-05-27T10:54:46.934Z""}","69e618e0cd9ea118cc9f4bff","Abhishek Nayak","task_started","","2026-05-27T10:54:46.934Z","Data Entry","6a16865ac890b74365ff5c85","2026-05-27T05:51:22.329000","2026-05-27T10:55:28.218000","anonymous","anonymous","false"
"Form Filling","16020","2026-05-26T10:35:35.104Z","{""total_typed_chars"":16694,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":986,""tab_switch_count"":10,""last_switch_time"":""2026-05-26T15:01:21.470Z"",""window_minimized_seconds"":421,""screen_hidden_events"":10,""idle_time_seconds"":1150,""active_seconds"":14808,""wpm"":25,""last_save"":""2026-05-26T14:52:50.281Z"",""last_activity"":""2026-05-26T15:02:35.745Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","2026-05-26T15:02:35.745Z","Form Filling","6a15777a77c4e49d08de49b1","2026-05-26T10:35:38.771000","2026-05-26T15:02:39.088000","anonymous","anonymous","false"
"Form Filling","982","2026-05-26T08:02:07.570Z","{""total_typed_chars"":487,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":85,""tab_switch_count"":3,""last_switch_time"":""2026-05-26T08:18:22.916Z"",""window_minimized_seconds"":17,""screen_hidden_events"":3,""idle_time_seconds"":15,""active_seconds"":962,""wpm"":13,""last_save"":""2026-05-26T08:15:44.822Z"",""last_activity"":""2026-05-26T08:18:30.068Z""}","69d3846679da668f9db1387b","Zuned khan","task_started","","2026-05-26T08:18:30.068Z","Form Filling","6a155380156a751672d03f30","2026-05-26T08:02:08.686000","2026-05-26T08:18:30.291000","anonymous","anonymous","false"
"Data Entry","501","2026-05-26T07:44:02.640Z","{""total_typed_chars"":240,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":4,""tab_switch_count"":3,""last_switch_time"":""2026-05-26T07:44:32.327Z"",""window_minimized_seconds"":8,""screen_hidden_events"":3,""idle_time_seconds"":0,""active_seconds"":500,""wpm"":9,""last_save"":null,""last_activity"":""2026-05-26T07:52:23.680Z""}","69d3846679da668f9db1387b","Zuned khan","task_started","","2026-05-26T07:52:23.680Z","Data Entry","6a154f43189ec4d685066934","2026-05-26T07:44:03.244000","2026-05-26T07:52:23.889000","anonymous","anonymous","false"
"Data Entry","160","2026-05-26T06:09:43.387Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":6,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":160,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-26T06:12:24.125Z""}","69e618e0cd9ea118cc9f4bff","Abhishek Nayak","task_started","","2026-05-26T06:12:24.125Z","Data Entry","6a1539286722e3de9d55473c","2026-05-26T06:09:44.231000","2026-05-26T06:12:24.689000","anonymous","anonymous","false"
"Form Filling","1080","2026-05-25T10:16:29.011Z","{""total_typed_chars"":292,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":15,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":415,""active_seconds"":660,""wpm"":13,""last_save"":""2026-05-25T10:34:00.019Z"",""last_activity"":""2026-05-25T10:34:29.667Z""}","69d3846679da668f9db1387b","Zuned khan","task_started","","2026-05-25T10:34:29.667Z","Form Filling","6a14217defc8d6876a3b3a2b","2026-05-25T10:16:29.495000","2026-05-25T10:34:29.901000","anonymous","anonymous","false"
"Data Entry","380","2026-05-25T09:57:03.349Z","{""total_typed_chars"":248,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":36,""tab_switch_count"":2,""last_switch_time"":""2026-05-25T10:01:32.205Z"",""window_minimized_seconds"":87,""screen_hidden_events"":2,""idle_time_seconds"":35,""active_seconds"":314,""wpm"":10,""last_save"":""2026-05-25T10:00:39.164Z"",""last_activity"":""2026-05-25T10:03:24.036Z""}","69d3846679da668f9db1387b","Zuned khan","task_started","","2026-05-25T10:03:24.036Z","Data Entry","6a141cf09edea93a7c1aa6d1","2026-05-25T09:57:04.014000","2026-05-25T10:03:24.478000","anonymous","anonymous","false"
"Form Filling","2420","2026-05-25T08:27:47.065Z","{""total_typed_chars"":2276,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":90,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":235,""active_seconds"":2190,""wpm"":12,""last_save"":null,""last_activity"":""2026-05-25T09:08:07.791Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","2026-05-25T09:08:07.791Z","Form Filling","6a140803d352c71ead95c8f8","2026-05-25T08:27:47.648000","2026-05-25T09:08:08.057000","anonymous","anonymous","false"
"Data Entry","1641","2026-05-25T04:34:45.803Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":20,""tab_switch_count"":9,""last_switch_time"":""2026-05-25T05:01:46.950Z"",""window_minimized_seconds"":1227,""screen_hidden_events"":9,""idle_time_seconds"":195,""active_seconds"":434,""wpm"":0,""last_save"":""2026-05-25T04:40:06.334Z"",""last_activity"":""2026-05-25T05:02:07.713Z""}","69eb55ccb14d7094c35bff5b","Krishan Murari Sharma","task_started","","2026-05-25T05:02:07.713Z","Data Entry","6a13d1674d320e141796233e","2026-05-25T04:34:47.172000","2026-05-25T05:02:08.638000","anonymous","anonymous","false"
"PDF to Word Typing","82","2026-05-24T04:25:54.675Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":50,""active_seconds"":30,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-24T04:27:17.552Z""}","69cdfdfd495b883b07a9863b","Mahendra Gurjar","task_abandoned","","2026-05-24T04:27:17.552Z","PDF to Word Typing","6a127dd2f381751623fc3836","2026-05-24T04:25:54.847000","2026-05-24T04:27:17.778000","anonymous","anonymous","false"
"Form Filling","80","2026-05-24T04:20:09.298Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":25,""active_seconds"":58,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-24T04:21:29.707Z""}","69cdfdfd495b883b07a9863b","Mahendra Gurjar","task_started","","2026-05-24T04:21:29.707Z","Form Filling","6a127c79ebdef6cc36bd266a","2026-05-24T04:20:09.479000","2026-05-24T04:21:29.892000","anonymous","anonymous","false"
"Data Entry","65","2026-05-24T04:18:51.373Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":20,""active_seconds"":44,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-24T04:19:57.007Z""}","69cdfdfd495b883b07a9863b","Mahendra Gurjar","task_abandoned","","2026-05-24T04:19:57.007Z","Data Entry","6a127c2bdf4d8e12200a9090","2026-05-24T04:18:51.849000","2026-05-24T04:19:57.186000","anonymous","anonymous","false"
"Data Entry","5036","2026-05-23T12:51:31.760Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":145,""tab_switch_count"":13,""last_switch_time"":""2026-05-23T14:14:55.219Z"",""window_minimized_seconds"":752,""screen_hidden_events"":13,""idle_time_seconds"":340,""active_seconds"":4238,""wpm"":0,""last_save"":""2026-05-23T14:10:16.534Z"",""last_activity"":""2026-05-23T14:15:28.536Z""}","69ce0523b2b59289683ba6dc","Manish Gocher","task_started","","2026-05-23T14:15:28.536Z","Data Entry","6a11a2d49792a159bea618da","2026-05-23T12:51:32.711000","2026-05-23T14:15:29.115000","anonymous","anonymous","false"
"Form Filling","140","2026-05-23T12:32:03.438Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":134,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-23T12:34:24.306Z""}","69ce0523b2b59289683ba6dc","Manish Gocher","task_started","","2026-05-23T12:34:24.306Z","Form Filling","6a119e44d4127cc8c4338c44","2026-05-23T12:32:04.519000","2026-05-23T12:34:24.943000","anonymous","anonymous","false"
"Form Filling","4922","2026-05-23T09:41:49.681Z","{""total_typed_chars"":52,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":2,""tab_switch_count"":2,""last_switch_time"":""2026-05-23T10:51:27.939Z"",""window_minimized_seconds"":4861,""screen_hidden_events"":2,""idle_time_seconds"":200,""active_seconds"":96,""wpm"":26,""last_save"":null,""last_activity"":""2026-05-23T11:03:51.885Z""}","69ce047408544a65d7f37308","Piyush Chourisiya","task_started","","2026-05-23T11:03:51.885Z","Form Filling","6a11765e3546355dcffbda72","2026-05-23T09:41:50.442000","2026-05-23T11:03:52.311000","anonymous","anonymous","false"
"Data Entry","20","2026-05-23T09:34:30.004Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":20,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-23T09:34:50.608Z""}","69ce047408544a65d7f37308","Piyush Chourisiya","task_started","","2026-05-23T09:34:50.608Z","Data Entry","6a1174a6b218f6109a53f3c4","2026-05-23T09:34:30.349000","2026-05-23T09:34:51.330000","anonymous","anonymous","false"
"Grammar Correction","120","2026-05-23T09:31:42.544Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":120,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-23T09:33:43.278Z""}","69ce047408544a65d7f37308","Piyush Chourisiya","task_started","","2026-05-23T09:33:43.278Z","Grammar Correction","6a1173ff8f4409256485c125","2026-05-23T09:31:43.195000","2026-05-23T09:33:43.652000","anonymous","anonymous","false"
"Data Entry","940","2026-05-23T08:50:22.316Z","{""total_typed_chars"":372,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":28,""tab_switch_count"":3,""last_switch_time"":""2026-05-23T09:05:08.890Z"",""window_minimized_seconds"":29,""screen_hidden_events"":3,""idle_time_seconds"":5,""active_seconds"":936,""wpm"":5,""last_save"":""2026-05-23T08:59:36.076Z"",""last_activity"":""2026-05-23T09:06:02.985Z""}","69ce047408544a65d7f37308","Piyush Chourisiya","task_started","","2026-05-23T09:06:02.985Z","Data Entry","6a116a4e525c5993ec9eec39","2026-05-23T08:50:22.801000","2026-05-23T09:06:03.207000","anonymous","anonymous","false"
"Form Filling","5932","2026-05-23T07:59:59.923Z","{""total_typed_chars"":5034,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":305,""tab_switch_count"":1,""last_switch_time"":""2026-05-23T09:22:32.786Z"",""window_minimized_seconds"":3,""screen_hidden_events"":1,""idle_time_seconds"":630,""active_seconds"":5296,""wpm"":12,""last_save"":""2026-05-23T09:32:45.195Z"",""last_activity"":""2026-05-23T09:38:52.507Z""}","69de121de938868996f01133","Nitesh Aheer","task_abandoned","","2026-05-23T09:38:52.507Z","Form Filling","6a115e80a97bdba648eaa660","2026-05-23T08:00:00.421000","2026-05-23T09:38:52.681000","anonymous","anonymous","false"
"Grammar Correction","216","2026-05-23T03:53:15.219Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":2,""last_switch_time"":""2026-05-23T03:55:59.437Z"",""window_minimized_seconds"":148,""screen_hidden_events"":2,""idle_time_seconds"":60,""active_seconds"":70,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-23T03:56:52.021Z""}","69ce02e8abbdc54ed3345c77","Umesh Nagar","task_started","","2026-05-23T03:56:52.020Z","Grammar Correction","6a1124ac062b927621e40874","2026-05-23T03:53:16.161000","2026-05-23T03:56:52.639000","anonymous","anonymous","false"
"PDF to Word Typing","20","2026-05-22T11:17:49.832Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":20,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-22T11:18:10.480Z""}","69e2138066d215f5ec605a62","DHEERAJ MEHRA","task_started","","2026-05-22T11:18:10.480Z","PDF to Word Typing","6a103b5ec1879ae16e7e1579","2026-05-22T11:17:50.427000","2026-05-22T11:18:11.081000","anonymous","anonymous","false"
"Grammar Correction","9420","2026-05-22T09:48:00.967Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":59,""tab_switch_count"":16,""last_switch_time"":""2026-05-22T12:05:41.051Z"",""window_minimized_seconds"":4957,""screen_hidden_events"":16,""idle_time_seconds"":510,""active_seconds"":4636,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-22T12:25:01.452Z""}","69ce02e8abbdc54ed3345c77","Umesh Nagar","task_started","","2026-05-22T12:25:01.452Z","Grammar Correction","6a102651f768c29e5871cdfb","2026-05-22T09:48:01.233000","2026-05-22T12:25:01.806000","anonymous","anonymous","false"
"Data Entry","441","2026-05-22T09:40:14.670Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":14,""tab_switch_count"":4,""last_switch_time"":""2026-05-22T09:43:10.850Z"",""window_minimized_seconds"":343,""screen_hidden_events"":4,""idle_time_seconds"":80,""active_seconds"":166,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-22T09:47:36.530Z""}","69ce02e8abbdc54ed3345c77","Umesh Nagar","task_started","","2026-05-22T09:47:36.530Z","Data Entry","6a10248016d871628f4c39f7","2026-05-22T09:40:16.436000","2026-05-22T09:47:36.784000","anonymous","anonymous","false"
"PDF to Word Typing","","2026-05-22T08:14:38.629Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-22T08:14:38.629Z""}","69db4d20e0c48c21f2a0eb41","Prashant katare","task_started","","","PDF to Word Typing","6a10106f125bb63e32d671a0","2026-05-22T08:14:39.388000","2026-05-22T08:14:39.388000","anonymous","anonymous","false"
"Data Entry","40","2026-05-22T08:13:40.121Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":40,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-22T08:14:20.916Z""}","69db4d20e0c48c21f2a0eb41","Prashant katare","task_started","","2026-05-22T08:14:20.916Z","Data Entry","6a10103504e27ff6ff82a1d0","2026-05-22T08:13:41.197000","2026-05-22T08:14:21.691000","anonymous","anonymous","false"
"Data Entry","700","2026-05-22T07:39:03.644Z","{""total_typed_chars"":321,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":66,""tab_switch_count"":2,""last_switch_time"":""2026-05-22T07:43:28.905Z"",""window_minimized_seconds"":16,""screen_hidden_events"":2,""idle_time_seconds"":0,""active_seconds"":698,""wpm"":3,""last_save"":""2026-05-22T07:49:00.887Z"",""last_activity"":""2026-05-22T07:50:44.526Z""}","69ce047408544a65d7f37308","Piyush Chourisiya","task_started","","2026-05-22T07:50:44.526Z","Data Entry","6a1008184c73dd3cd3d915d2","2026-05-22T07:39:04.270000","2026-05-22T07:50:44.790000","anonymous","anonymous","false"
"Form Filling","20284","2026-05-21T09:13:31.249Z","{""total_typed_chars"":16580,""total_pasted_chars"":0,""paste_event_count"":30,""last_paste_length"":0,""backspace_count"":919,""tab_switch_count"":2,""last_switch_time"":""2026-05-21T14:50:32.676Z"",""window_minimized_seconds"":41,""screen_hidden_events"":2,""idle_time_seconds"":3535,""active_seconds"":16728,""wpm"":15,""last_save"":""2026-05-21T14:50:08.844Z"",""last_activity"":""2026-05-21T14:51:35.389Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","2026-05-21T14:51:35.389Z","Form Filling","6a0eccbf2256cceb0c87f63a","2026-05-21T09:13:35.178000","2026-05-21T14:51:35.689000","anonymous","anonymous","false"
